item,name,location,country,countryLabel
http://www.wikidata.org/entity/Q80207,Львовский университет имени Яна Казимира,Point(24.022464 49.840488),http://www.wikidata.org/entity/Q212,Ukraine
http://www.wikidata.org/entity/Q149481,Uniwersytet Europejski Viadrina we Frankfurcie nad Odrą,Point(14.553888888 52.342222222),http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q414245,AGH Università della Scienza e Della Tecnologia,Point(19.92375 50.064528),http://www.wikidata.org/entity/Q36,Poland
http://www.wikidata.org/entity/Q1190852,جَامِعَة الْجَزَائِر بْن يُوسُف بْن خَدة,Point(3.05542 36.7708),http://www.wikidata.org/entity/Q262,Algeria
http://www.wikidata.org/entity/Q991872,Egri Tanárképző Főiskola,Point(20.3729403 47.9003597),http://www.wikidata.org/entity/Q28,Hungary
http://www.wikidata.org/entity/Q991872,Eszterházy Károly Egyetem,Point(20.3729403 47.9003597),http://www.wikidata.org/entity/Q28,Hungary
http://www.wikidata.org/entity/Q991872,Eszterházy Károly Főiskola,Point(20.3729403 47.9003597),http://www.wikidata.org/entity/Q28,Hungary
http://www.wikidata.org/entity/Q991872,Eszterházy Károly Katolikus Egyetem,Point(20.3729403 47.9003597),http://www.wikidata.org/entity/Q28,Hungary
http://www.wikidata.org/entity/Q991872,Eszterházy Károly Tanárképző Főiskola,Point(20.3729403 47.9003597),http://www.wikidata.org/entity/Q28,Hungary
http://www.wikidata.org/entity/Q991872,Ho Si Minh Tanárképző Főiskola,Point(20.3729403 47.9003597),http://www.wikidata.org/entity/Q28,Hungary
http://www.wikidata.org/entity/Q414245,AGH 科学技術大学,Point(19.92375 50.064528),http://www.wikidata.org/entity/Q36,Poland
http://www.wikidata.org/entity/Q9366812,Pedagogický inštitút v Nitre,Point(18.091 48.3085),http://www.wikidata.org/entity/Q214,Slovakia
http://www.wikidata.org/entity/Q9366812,Univerzita Konštantína Filozofa v Nitre,Point(18.091 48.3085),http://www.wikidata.org/entity/Q214,Slovakia
http://www.wikidata.org/entity/Q9366812,Vysoká škola pedagogická v Nitre,Point(18.091 48.3085),http://www.wikidata.org/entity/Q214,Slovakia
http://www.wikidata.org/entity/Q107350957,Universidad Nacional de Educación a Distancia,Point(8.772882592 3.752383882),http://www.wikidata.org/entity/Q983,Equatorial Guinea
http://www.wikidata.org/entity/Q1998811,North-West University,Point(27.093062 -26.693492),http://www.wikidata.org/entity/Q258,South Africa
http://www.wikidata.org/entity/Q2032304,Беларуская дзяржаўная кансерваторыя,Point(27.55777778 53.90277778),http://www.wikidata.org/entity/Q184,Belarus
http://www.wikidata.org/entity/Q2032304,Беларуская дзяржаўная кансерваторыя імя А. В. Луначарскага,Point(27.55777778 53.90277778),http://www.wikidata.org/entity/Q184,Belarus
http://www.wikidata.org/entity/Q7986919,West Virginia State University,Point(-81.765555555 38.3825),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q414219,Akademie der bildenden Künste Wien,Point(16.365277777 48.201388888),http://www.wikidata.org/entity/Q40,Austria
http://www.wikidata.org/entity/Q80207,Львівський державний університет,Point(24.022464 49.840488),http://www.wikidata.org/entity/Q212,Ukraine
http://www.wikidata.org/entity/Q80207,Львівський державний університет імені Івана Франка,Point(24.022464 49.840488),http://www.wikidata.org/entity/Q212,Ukraine
http://www.wikidata.org/entity/Q80207,Львівський національний університет імені Івана Франка,Point(24.022464 49.840488),http://www.wikidata.org/entity/Q212,Ukraine
http://www.wikidata.org/entity/Q31519,Univerzita Karlova,Point(14.4037 50.0884),http://www.wikidata.org/entity/Q213,Czech Republic
http://www.wikidata.org/entity/Q475700,University of the Western Cape,Point(18.6333 -33.9333),http://www.wikidata.org/entity/Q258,South Africa
http://www.wikidata.org/entity/Q1169487,University of Ibadan,Point(3.9003 7.4433),http://www.wikidata.org/entity/Q1033,Nigeria
http://www.wikidata.org/entity/Q2004114,Российский экономический университет имени Г. В. Плеханова,Point(37.62901 55.72759),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q219694,Universidad Complutense de Madrid,Point(-3.727030555 40.449038888),http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q1169487,University of Ibadan,Point(3.9 7.441666666),http://www.wikidata.org/entity/Q1033,Nigeria
http://www.wikidata.org/entity/Q414245,Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie,Point(19.92375 50.064528),http://www.wikidata.org/entity/Q36,Poland
http://www.wikidata.org/entity/Q414245,AGH Universidade de Ciência e de Tecnologia,Point(19.92375 50.064528),http://www.wikidata.org/entity/Q36,Poland
http://www.wikidata.org/entity/Q98925926,Federal University Gashua,Point(11.012 12.8758),http://www.wikidata.org/entity/Q1033,Nigeria
http://www.wikidata.org/entity/Q414245,AGH Научно-технический университет,Point(19.92375 50.064528),http://www.wikidata.org/entity/Q36,Poland
http://www.wikidata.org/entity/Q788091,Universidad Autónoma de Madrid,Point(-3.69611 40.5453),http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q16952,Peking University,Point(116.305277777 39.989722222),http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q189441,Uniwersytet Jagielloński,Point(19.932777777 50.060833333),http://www.wikidata.org/entity/Q36,Poland
http://www.wikidata.org/entity/Q2378801,Ленинградский институт инженеров железнодорожного транспорта,Point(30.3158 59.9239),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q2378801,Ленинградский институт инженеров путей сообщения,Point(30.3158 59.9239),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q2378801,Петербургский государственный университет путей сообщения Императора Александра Ⅰ,Point(30.3158 59.9239),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q597236,Washington State University,Point(-117.1596 46.7252),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q414245,AGH Університет Науки та Технoлoгії,Point(19.92375 50.064528),http://www.wikidata.org/entity/Q36,Poland
http://www.wikidata.org/entity/Q414245,AGH Đại học Khoa học và Công nghệ,Point(19.92375 50.064528),http://www.wikidata.org/entity/Q36,Poland
http://www.wikidata.org/entity/Q6381094,Kazi Nazrul University,Point(86.994916666 23.694747222),http://www.wikidata.org/entity/Q668,India
http://www.wikidata.org/entity/Q414245,AGH 科技大学,Point(19.92375 50.064528),http://www.wikidata.org/entity/Q36,Poland
http://www.wikidata.org/entity/Q677993,Yunivesithi ya Afurika Tshipembe,Point(28.199444444 -25.767222222),http://www.wikidata.org/entity/Q258,South Africa
http://www.wikidata.org/entity/Q2378801,Інститут інженерів шляхів сполучення імператора Олександра I,Point(30.3158 59.9239),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4062927,Алтайский государственный аграрный университет,Point(83.78313801 53.32977701),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4062927,Алтайский сельскохозяйственный институт,Point(83.78313801 53.32977701),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q1552981,Московский институт нефтехимической и газовой промышленности,Point(37.555277777 55.691944444),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q1552981,Московский нефтяной институт,Point(37.555277777 55.691944444),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q2004114,Российский экономический университет имени Г. В. Плеханова,Point(37.62806 55.72778),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q1394594,Szkoła Główna Handlowa w Warszawie,Point(21.008889 52.208889),http://www.wikidata.org/entity/Q36,Poland
http://www.wikidata.org/entity/Q1145497,Curtin University,Point(115.8936669 -32.0048589),http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q1622145,Hochschule für angewandte Wissenschaften Weihenstephan-Triesdorf,Point(11.730411 48.395708),http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q1745633,University of Hertfordshire,Point(-0.243888888 51.753333333),http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q80207,Львівський університет імені Яна Казимира,Point(24.022464 49.840488),http://www.wikidata.org/entity/Q212,Ukraine
http://www.wikidata.org/entity/Q43452,Universitat Autònoma de Barcelona,Point(2.107777777 41.500277777),http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q955764,University of Illinois at Chicago,Point(-87.64925 41.871889),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q1552981,Маскоўскі нафтавы інстытут,Point(37.555277777 55.691944444),http://www.wikidata.org/entity/Q159,Russia
